what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147382409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147386948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147411215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147423732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147428762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147436248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147439138
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608147439786
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608147443935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147499965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147505400
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147505402
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608147507692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1608147515719
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1608147520957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1608147527876
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147530934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147532583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147533286
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147536523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147559807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147565636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147570781
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608147571410
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608147574860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147596206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147629735
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147629740
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608147637193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147652878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147652893
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147652895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147652948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147656711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147698799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147700878
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608147779811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1608147782230
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147783041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147785215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147786002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147790922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147813640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147821703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147826386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147831752
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147834554
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608147835179
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608147839210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147860158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147866658
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147866668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147868421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147873039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147875251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147877877
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608147912779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147923797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147984438
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608147984442
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608147987025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147991275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608147996877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1608148001493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148006987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148009271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148096740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148098112
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608148098169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148135909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148151760
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608148151814
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148158117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148185656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1608148204102
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608148205080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148206707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148207502
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148212288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148235538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148251616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148256384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148261583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148264327
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608148264999
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608148269031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148281565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148291410
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608148291417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148293086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148308409
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608148312649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148362601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148399541
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608148399558
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608148401235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1608148404922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1608148405367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1608148469960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148487975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148489315
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1608148489481
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608148489621
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1608148490186
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1608148490187
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1608148490187
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1608148490187
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1608148490190
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1608148490190
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1608148490190
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1608148490192
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1608148490192
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1608148490192
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1608148490193
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1608148490193
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1608148490193
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1608148490193
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1608148490195
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1608148490195
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1608148490195
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1608148490198
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1608148490198
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1608148490198
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1608148490198
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1608148490198
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1608148490198
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1608148490201
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1608148490204
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1608148490204
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1608148490204
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1608148490204
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1608148490207
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1608148490209
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1608148490209
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1608148490209
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1608148490209
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1608148490209
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1608148490209
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1608148490212
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1608148490215
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1608148490216
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1608148490216
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1608148490217
